,county code,county,msa code,msa title,csa code,csa title,msa_name,msa_first,state,msa_short
1088,36109,"tompkins, new york",c2706,"ithaca, ny msa",cs296,"ithaca-cortland, ny csa",ithaca,ithaca,ny,"ithaca, ny"
1089,36111,"ulster, new york",c2874,"kingston, ny msa",cs408,"new york-newark, ny-nj-ct-pa csa",kingston,kingston,ny,"kingston, ny"
1090,36113,"warren, new york",c2402,"glens falls, ny msa",cs104,"albany-schenectady, ny csa",glens falls,glens falls,ny,"glens falls, ny"
1091,36115,"washington, new york",c2402,"glens falls, ny msa",cs104,"albany-schenectady, ny csa",glens falls,glens falls,ny,"glens falls, ny"
1092,36117,"wayne, new york",c4038,"rochester, ny msa",cs464,"rochester-batavia-seneca falls, ny csa",rochester,rochester,ny,"rochester, ny"
1093,36119,"westchester, new york",c3562,"new york-newark-jersey city, ny-nj msa",cs408,"new york-newark, ny-nj-ct-pa csa",new york-newark-jersey city,new york,,
1094,37001,"alamance, north carolina",c1550,"burlington, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",burlington,burlington,nc,"burlington, nc"
1095,37003,"alexander, north carolina",c2586,"hickory-lenoir-morganton, nc msa",cs172,"charlotte-concord, nc-sc csa",hickory-lenoir-morganton,hickory,nc,"hickory, nc"
1096,37007,"anson, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1097,37013,"beaufort, north carolina",c4782,"washington, nc microsa",cs274,"greenville-washington, nc csa",washington,washington,,
1098,37019,"brunswick, north carolina",c4890,"wilmington, nc msa",,,wilmington,wilmington,nc,"wilmington, nc"
1099,37021,"buncombe, north carolina",c1170,"asheville, nc msa",cs120,"asheville-waynesville-brevard, nc csa",asheville,asheville,nc,"asheville, nc"
1100,37023,"burke, north carolina",c2586,"hickory-lenoir-morganton, nc msa",cs172,"charlotte-concord, nc-sc csa",hickory-lenoir-morganton,hickory,nc,"hickory, nc"
1101,37025,"cabarrus, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1102,37027,"caldwell, north carolina",c2586,"hickory-lenoir-morganton, nc msa",cs172,"charlotte-concord, nc-sc csa",hickory-lenoir-morganton,hickory,nc,"hickory, nc"
1103,37029,"camden, north carolina",c4726,"virginia beach-chesapeake-norfolk, va-nc msa",cs545,"virginia beach-chesapeake, va-nc csa",virginia beach-chesapeake-norfolk,virginia beach,,
1104,37031,"carteret, north carolina",c3398,"morehead city, nc microsa",cs404,"new bern-morehead city, nc csa",morehead city,morehead city,,
1105,37035,"catawba, north carolina",c2586,"hickory-lenoir-morganton, nc msa",cs172,"charlotte-concord, nc-sc csa",hickory-lenoir-morganton,hickory,nc,"hickory, nc"
1106,37037,"chatham, north carolina",c2050,"durham-chapel hill, nc msa",cs450,"raleigh-durham-cary, nc csa",durham-chapel hill,durham,nc,"durham, nc"
1107,37045,"cleveland, north carolina",c4314,"shelby-kings mountain, nc microsa",cs172,"charlotte-concord, nc-sc csa",shelby-kings mountain,shelby,,
1108,37049,"craven, north carolina",c3510,"new bern, nc microsa",cs404,"new bern-morehead city, nc csa",new bern,new bern,,
1109,37051,"cumberland, north carolina",c2218,"fayetteville, nc msa",cs246,"fayetteville-lumberton-pinehurst, nc csa",fayetteville,fayetteville,nc,"fayetteville, nc"
1110,37053,"currituck, north carolina",c4726,"virginia beach-chesapeake-norfolk, va-nc msa",cs545,"virginia beach-chesapeake, va-nc csa",virginia beach-chesapeake-norfolk,virginia beach,,
1111,37055,"dare, north carolina",c2862,"kill devil hills, nc microsa",cs545,"virginia beach-chesapeake, va-nc csa",kill devil hills,kill devil hills,,
1112,37057,"davidson, north carolina",c4918,"winston-salem, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",winston-salem,winston,nc,"winston, nc"
1113,37059,"davie, north carolina",c4918,"winston-salem, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",winston-salem,winston,nc,"winston, nc"
1114,37063,"durham, north carolina",c2050,"durham-chapel hill, nc msa",cs450,"raleigh-durham-cary, nc csa",durham-chapel hill,durham,nc,"durham, nc"
1115,37065,"edgecombe, north carolina",c4058,"rocky mount, nc msa",cs468,"rocky mount-wilson-roanoke rapids, nc csa",rocky mount,rocky mount,nc,"rocky mount, nc"
1116,37067,"forsyth, north carolina",c4918,"winston-salem, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",winston-salem,winston,nc,"winston, nc"
1117,37069,"franklin, north carolina",c3958,"raleigh-cary, nc msa",cs450,"raleigh-durham-cary, nc csa",raleigh-cary,raleigh,nc,"raleigh, nc"
1118,37071,"gaston, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1119,37073,"gates, north carolina",c4726,"virginia beach-chesapeake-norfolk, va-nc msa",cs545,"virginia beach-chesapeake, va-nc csa",virginia beach-chesapeake-norfolk,virginia beach,,
1120,37081,"guilford, north carolina",c2466,"greensboro-high point, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",greensboro-high point,greensboro,nc,"greensboro, nc"
1121,37083,"halifax, north carolina",c4026,"roanoke rapids, nc microsa",cs468,"rocky mount-wilson-roanoke rapids, nc csa",roanoke rapids,roanoke rapids,,
1122,37085,"harnett, north carolina",c1136,"anderson creek, nc microsa",cs450,"raleigh-durham-cary, nc csa",anderson creek,anderson creek,,
1123,37087,"haywood, north carolina",c4820,"waynesville, nc microsa",cs120,"asheville-waynesville-brevard, nc csa",waynesville,waynesville,,
1124,37089,"henderson, north carolina",c1170,"asheville, nc msa",cs120,"asheville-waynesville-brevard, nc csa",asheville,asheville,nc,"asheville, nc"
1125,37093,"hoke, north carolina",c2218,"fayetteville, nc msa",cs246,"fayetteville-lumberton-pinehurst, nc csa",fayetteville,fayetteville,nc,"fayetteville, nc"
1126,37097,"iredell, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1127,37101,"johnston, north carolina",c3958,"raleigh-cary, nc msa",cs450,"raleigh-durham-cary, nc csa",raleigh-cary,raleigh,nc,"raleigh, nc"
1128,37103,"jones, north carolina",c3510,"new bern, nc microsa",cs404,"new bern-morehead city, nc csa",new bern,new bern,,
1129,37105,"lee, north carolina",c4182,"sanford, nc microsa",cs450,"raleigh-durham-cary, nc csa",sanford,sanford,,
1130,37107,"lenoir, north carolina",c2882,"kinston, nc microsa",,,kinston,kinston,,
1131,37109,"lincoln, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1132,37111,"mcdowell, north carolina",c3200,"marion, nc microsa",cs172,"charlotte-concord, nc-sc csa",marion,marion,,
1133,37115,"madison, north carolina",c1170,"asheville, nc msa",cs120,"asheville-waynesville-brevard, nc csa",asheville,asheville,nc,"asheville, nc"
1134,37119,"mecklenburg, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1135,37125,"moore, north carolina",c3824,"pinehurst-southern pines, nc msa",cs246,"fayetteville-lumberton-pinehurst, nc csa",pinehurst-southern pines,pinehurst,nc,"pinehurst, nc"
1136,37127,"nash, north carolina",c4058,"rocky mount, nc msa",cs468,"rocky mount-wilson-roanoke rapids, nc csa",rocky mount,rocky mount,nc,"rocky mount, nc"
1137,37129,"new hanover, north carolina",c4890,"wilmington, nc msa",,,wilmington,wilmington,nc,"wilmington, nc"
1138,37131,"northampton, north carolina",c4026,"roanoke rapids, nc microsa",cs468,"rocky mount-wilson-roanoke rapids, nc csa",roanoke rapids,roanoke rapids,,
1139,37133,"onslow, north carolina",c2734,"jacksonville, nc msa",,,jacksonville,jacksonville,nc,"jacksonville, nc"
1140,37135,"orange, north carolina",c2050,"durham-chapel hill, nc msa",cs450,"raleigh-durham-cary, nc csa",durham-chapel hill,durham,nc,"durham, nc"
1141,37137,"pamlico, north carolina",c3510,"new bern, nc microsa",cs404,"new bern-morehead city, nc csa",new bern,new bern,,
1142,37139,"pasquotank, north carolina",c2102,"elizabeth city, nc microsa",cs545,"virginia beach-chesapeake, va-nc csa",elizabeth city,elizabeth city,,
1143,37141,"pender, north carolina",c4890,"wilmington, nc msa",,,wilmington,wilmington,nc,"wilmington, nc"
1144,37145,"person, north carolina",c2050,"durham-chapel hill, nc msa",cs450,"raleigh-durham-cary, nc csa",durham-chapel hill,durham,nc,"durham, nc"
1145,37147,"pitt, north carolina",c2478,"greenville, nc msa",cs274,"greenville-washington, nc csa",greenville,greenville,nc,"greenville, nc"
1146,37151,"randolph, north carolina",c2466,"greensboro-high point, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",greensboro-high point,greensboro,nc,"greensboro, nc"
1147,37153,"richmond, north carolina",c4046,"rockingham, nc microsa",cs246,"fayetteville-lumberton-pinehurst, nc csa",rockingham,rockingham,,
1148,37155,"robeson, north carolina",c3130,"lumberton, nc microsa",cs246,"fayetteville-lumberton-pinehurst, nc csa",lumberton,lumberton,,
1149,37157,"rockingham, north carolina",c2466,"greensboro-high point, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",greensboro-high point,greensboro,nc,"greensboro, nc"
1150,37159,"rowan, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1151,37161,"rutherford, north carolina",c2258,"forest city, nc microsa",,,forest city,forest city,,
1152,37165,"scotland, north carolina",c2990,"laurinburg, nc microsa",cs246,"fayetteville-lumberton-pinehurst, nc csa",laurinburg,laurinburg,,
1153,37167,"stanly, north carolina",c1062,"albemarle, nc microsa",cs172,"charlotte-concord, nc-sc csa",albemarle,albemarle,,
1154,37169,"stokes, north carolina",c4918,"winston-salem, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",winston-salem,winston,nc,"winston, nc"
1155,37171,"surry, north carolina",c3434,"mount airy, nc microsa",cs268,"greensboro--winston-salem--high point, nc csa",mount airy,mount airy,,
1156,37175,"transylvania, north carolina",c1482,"brevard, nc microsa",cs120,"asheville-waynesville-brevard, nc csa",brevard,brevard,,
1157,37179,"union, north carolina",c1674,"charlotte-concord-gastonia, nc-sc msa",cs172,"charlotte-concord, nc-sc csa",charlotte-concord-gastonia,charlotte,,
1158,37181,"vance, north carolina",c2578,"henderson, nc microsa",cs450,"raleigh-durham-cary, nc csa",henderson,henderson,,
1159,37183,"wake, north carolina",c3958,"raleigh-cary, nc msa",cs450,"raleigh-durham-cary, nc csa",raleigh-cary,raleigh,nc,"raleigh, nc"
1160,37189,"watauga, north carolina",c1438,"boone, nc microsa",,,boone,boone,,
1161,37191,"wayne, north carolina",c2414,"goldsboro, nc msa",,,goldsboro,goldsboro,nc,"goldsboro, nc"
1162,37193,"wilkes, north carolina",c3590,"north wilkesboro, nc microsa",,,north wilkesboro,north wilkesboro,,
1163,37195,"wilson, north carolina",c4898,"wilson, nc microsa",cs468,"rocky mount-wilson-roanoke rapids, nc csa",wilson,wilson,,
1164,37197,"yadkin, north carolina",c4918,"winston-salem, nc msa",cs268,"greensboro--winston-salem--high point, nc csa",winston-salem,winston,nc,"winston, nc"
1165,38007,"billings, north dakota",c1986,"dickinson, nd microsa",,,dickinson,dickinson,,
1166,38015,"burleigh, north dakota",c1390,"bismarck, nd msa",,,bismarck,bismarck,nd,"bismarck, nd"
1167,38017,"cass, north dakota",c2202,"fargo, nd-mn msa",cs244,"fargo-wahpeton, nd-mn csa",fargo,fargo,,
1168,38025,"dunn, north dakota",c1986,"dickinson, nd microsa",,,dickinson,dickinson,,
1169,38035,"grand forks, north dakota",c2422,"grand forks, nd-mn msa",,,grand forks,grand forks,,
1170,38049,"mchenry, north dakota",c3350,"minot, nd msa",,,minot,minot,nd,"minot, nd"
1171,38059,"morton, north dakota",c1390,"bismarck, nd msa",,,bismarck,bismarck,nd,"bismarck, nd"
1172,38065,"oliver, north dakota",c1390,"bismarck, nd msa",,,bismarck,bismarck,nd,"bismarck, nd"
1173,38075,"renville, north dakota",c3350,"minot, nd msa",,,minot,minot,nd,"minot, nd"
1174,38077,"richland, north dakota",c4742,"wahpeton, nd-mn microsa",cs244,"fargo-wahpeton, nd-mn csa",wahpeton,wahpeton,,
1175,38089,"stark, north dakota",c1986,"dickinson, nd microsa",,,dickinson,dickinson,,
1176,38093,"stutsman, north dakota",c2742,"jamestown, nd microsa",,,jamestown,jamestown,,
1177,38101,"ward, north dakota",c3350,"minot, nd msa",,,minot,minot,nd,"minot, nd"
1178,38105,"williams, north dakota",c4878,"williston, nd microsa",,,williston,williston,,
1179,39003,"allen, ohio",c3062,"lima, oh msa",cs338,"lima-van wert-celina, oh csa",lima,lima,oh,"lima, oh"
1180,39005,"ashland, ohio",c1174,"ashland, oh microsa",cs360,"mansfield-ashland-bucyrus, oh csa",ashland,ashland,,
1181,39007,"ashtabula, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1182,39009,"athens, ohio",c1190,"athens, oh microsa",cs198,"columbus-marion-zanesville, oh csa",athens,athens,,
1183,39011,"auglaize, ohio",c4754,"wapakoneta, oh microsa",cs338,"lima-van wert-celina, oh csa",wapakoneta,wapakoneta,,
1184,39013,"belmont, ohio",c4854,"wheeling, wv-oh msa",,,wheeling,wheeling,,
1185,39015,"brown, ohio",c1714,"cincinnati, oh-ky-in msa",cs178,"cincinnati-wilmington, oh-ky-in csa",cincinnati,cincinnati,,
1186,39017,"butler, ohio",c1714,"cincinnati, oh-ky-in msa",cs178,"cincinnati-wilmington, oh-ky-in csa",cincinnati,cincinnati,,
1187,39019,"carroll, ohio",c1594,"canton-massillon, oh msa",cs184,"cleveland-akron-canton, oh csa",canton-massillon,canton,oh,"canton, oh"
1188,39021,"champaign, ohio",c4650,"urbana, oh microsa",cs212,"dayton-springfield-kettering, oh csa",urbana,urbana,,
1189,39023,"clark, ohio",c4422,"springfield, oh msa",cs212,"dayton-springfield-kettering, oh csa",springfield,springfield,oh,"springfield, oh"
1190,39025,"clermont, ohio",c1714,"cincinnati, oh-ky-in msa",cs178,"cincinnati-wilmington, oh-ky-in csa",cincinnati,cincinnati,,
1191,39027,"clinton, ohio",c4894,"wilmington, oh microsa",cs178,"cincinnati-wilmington, oh-ky-in csa",wilmington,wilmington,,
1192,39029,"columbiana, ohio",c4140,"salem, oh microsa",cs566,"youngstown-warren-salem, oh csa",salem,salem,,
1193,39031,"coshocton, ohio",c1874,"coshocton, oh microsa",cs184,"cleveland-akron-canton, oh csa",coshocton,coshocton,,
1194,39033,"crawford, ohio",c1534,"bucyrus, oh microsa",cs360,"mansfield-ashland-bucyrus, oh csa",bucyrus,bucyrus,,
1195,39035,"cuyahoga, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1196,39037,"darke, ohio",c2482,"greenville, oh microsa",cs212,"dayton-springfield-kettering, oh csa",greenville,greenville,,
1197,39039,"defiance, ohio",c1958,"defiance, oh microsa",,,defiance,defiance,,
1198,39041,"delaware, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1199,39043,"erie, ohio",c4178,"sandusky, oh msa",cs184,"cleveland-akron-canton, oh csa",sandusky,sandusky,oh,"sandusky, oh"
1200,39045,"fairfield, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1201,39047,"fayette, ohio",c4792,"washington court house, oh microsa",cs198,"columbus-marion-zanesville, oh csa",washington court house,washington court house,,
1202,39049,"franklin, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1203,39051,"fulton, ohio",c4578,"toledo, oh msa",,,toledo,toledo,oh,"toledo, oh"
1204,39053,"gallia, ohio",c2368,"gallipolis, oh microsa",,,gallipolis,gallipolis,,
1205,39055,"geauga, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1206,39057,"greene, ohio",c1943,"dayton-kettering-beavercreek, oh msa",cs212,"dayton-springfield-kettering, oh csa",dayton-kettering-beavercreek,dayton,oh,"dayton, oh"
1207,39059,"guernsey, ohio",c1574,"cambridge, oh microsa",cs198,"columbus-marion-zanesville, oh csa",cambridge,cambridge,,
1208,39061,"hamilton, ohio",c1714,"cincinnati, oh-ky-in msa",cs178,"cincinnati-wilmington, oh-ky-in csa",cincinnati,cincinnati,,
1209,39063,"hancock, ohio",c2230,"findlay, oh microsa",cs248,"findlay-tiffin, oh csa",findlay,findlay,,
1210,39073,"hocking, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1211,39077,"huron, ohio",c3594,"norwalk, oh microsa",cs184,"cleveland-akron-canton, oh csa",norwalk,norwalk,,
1212,39081,"jefferson, ohio",c4826,"weirton-steubenville, wv-oh msa",cs430,"pittsburgh-weirton-steubenville, pa-oh-wv csa",weirton-steubenville,weirton,,
1213,39083,"knox, ohio",c3454,"mount vernon, oh microsa",cs198,"columbus-marion-zanesville, oh csa",mount vernon,mount vernon,,
1214,39085,"lake, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1215,39087,"lawrence, ohio",c2658,"huntington-ashland, wv-ky-oh msa",cs170,"charleston-huntington-ashland, wv-oh-ky csa",huntington-ashland,huntington,,
1216,39089,"licking, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1217,39091,"logan, ohio",c1334,"bellefontaine, oh microsa",cs198,"columbus-marion-zanesville, oh csa",bellefontaine,bellefontaine,,
1218,39093,"lorain, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1219,39095,"lucas, ohio",c4578,"toledo, oh msa",,,toledo,toledo,oh,"toledo, oh"
1220,39097,"madison, ohio",c1814,"columbus, oh msa",cs198,"columbus-marion-zanesville, oh csa",columbus,columbus,oh,"columbus, oh"
1221,39099,"mahoning, ohio",c4966,"youngstown-warren, oh msa",cs566,"youngstown-warren-salem, oh csa",youngstown-warren,youngstown,oh,"youngstown, oh"
1222,39101,"marion, ohio",c3202,"marion, oh microsa",cs198,"columbus-marion-zanesville, oh csa",marion,marion,,
1223,39103,"medina, ohio",c1741,"cleveland, oh msa",cs184,"cleveland-akron-canton, oh csa",cleveland,cleveland,oh,"cleveland, oh"
1224,39107,"mercer, ohio",c1638,"celina, oh microsa",cs338,"lima-van wert-celina, oh csa",celina,celina,,
1225,39109,"miami, ohio",c1943,"dayton-kettering-beavercreek, oh msa",cs212,"dayton-springfield-kettering, oh csa",dayton-kettering-beavercreek,dayton,oh,"dayton, oh"
1226,39113,"montgomery, ohio",c1943,"dayton-kettering-beavercreek, oh msa",cs212,"dayton-springfield-kettering, oh csa",dayton-kettering-beavercreek,dayton,oh,"dayton, oh"
